id,name,country,gross,genre,year,star,runtime,rating,tomatometer_status,tomatometer_rating,tomatometer_count,audience_count,audience_top_critics_count,audience_fresh_critics_count,audience_rotten_critics_count
3200,Stay,USA,3626883.0,Drama,2005,Ewan McGregor,99,NR,Rotten,24,17,157.0,7,4,13
3201,The Family Stone,USA,60062868.0,Comedy,2005,Dermot Mulroney,103,PG-13,Rotten,52,157,403796.0,41,82,75
3202,"Yours, Mine & Ours",USA,53412862.0,Comedy,2005,Dennis Quaid,88,PG,Rotten,6,107,398037.0,35,6,101
3203,Ice Princess,USA,24381334.0,Comedy,2005,Michelle Trachtenberg,98,G,Rotten,51,107,210895.0,33,55,52
3204,Diary of a Mad Black Woman,USA,50633099.0,Comedy,2005,Kimberly Elise,100,PG-13,Rotten,16,114,89152.0,32,18,96
3205,Caché,France,3634407.0,Drama,2005,Daniel Auteuil,117,R,Certified Fresh,89,133,51442.0,36,118,15
3206,The Ring Two,USA,76231249.0,Horror,2005,Naomi Watts,110,PG-13,Rotten,20,188,400176.0,40,38,150
3207,Kinky Boots,USA,1819454.0,Comedy,2005,Chiwetel Ejiofor,107,PG-13,Rotten,56,107,72786.0,38,60,47
3208,Domino,France,10169202.0,Action,2005,Keira Knightley,127,R,Rotten,18,157,247049.0,37,29,128
3209,Domino,France,10169202.0,Action,2005,Keira Knightley,127,R,Rotten,33,64,55.0,16,21,43
3210,Son of the Mask,USA,17018422.0,Comedy,2005,Jamie Kennedy,94,PG,Rotten,6,105,38590.0,32,6,99
3211,A Lot Like Love,USA,21835784.0,Comedy,2005,Ashton Kutcher,107,PG-13,Rotten,41,125,76753.0,38,51,74
3212,Dark Water,USA,25473352.0,Drama,2005,Jennifer Connelly,105,PG-13,Fresh,80,15,21459.0,3,12,3
3213,Dark Water,USA,25473352.0,Drama,2005,Jennifer Connelly,105,PG-13,Rotten,47,154,154820.0,40,72,82
3214,Get Rich or Die Tryin',USA,30981850.0,Biography,2005,50 Cent,117,R,Rotten,16,120,298052.0,31,19,101
3215,The Cave,USA,15007991.0,Adventure,2005,Piper Perabo,97,PG-13,Rotten,12,111,93565.0,26,13,98
3216,Tideland,UK,66453.0,Drama,2005,Jeff Bridges,120,R,Rotten,31,78,45279.0,27,24,54
3217,The Ringer,USA,35424335.0,Comedy,2005,Johnny Knoxville,94,PG-13,Rotten,40,88,398136.0,29,35,53
3218,The Fog,USA,29511112.0,Horror,2005,Tom Welling,100,PG-13,Rotten,4,70,228575.0,18,3,67
3219,The Fog,USA,29511112.0,Horror,2005,Tom Welling,100,R,Certified Fresh,76,55,49403.0,6,42,13
3220,North Country,USA,18324242.0,Drama,2005,Charlize Theron,126,R,Fresh,69,172,93127.0,43,118,54
3221,The World's Fastest Indian,New Zealand,5128124.0,Biography,2005,Anthony Hopkins,127,PG-13,Certified Fresh,82,141,35783.0,36,115,26
3222,Fun with Dick and Jane,USA,110332737.0,Comedy,2005,Jim Carrey,90,PG,Rotten,58,12,5485.0,1,7,5
3223,Elizabethtown,USA,26838389.0,Comedy,2005,Orlando Bloom,123,PG-13,Rotten,29,175,352586.0,44,50,125
3224,Hustle & Flow,USA,22201636.0,Crime,2005,Terrence Howard,116,R,Certified Fresh,82,158,120142.0,42,130,28
3225,Oliver Twist,Czech Republic,1987287.0,Crime,2005,Barney Clark,130,PG-13,Fresh,60,141,23278.0,39,85,56
3226,Oliver Twist,Czech Republic,1987287.0,Crime,2005,Barney Clark,130,NR,Fresh,100,21,8583.0,4,21,0
3227,Deuce Bigalow: European Gigolo,USA,22264487.0,Comedy,2005,Rob Schneider,83,R,Rotten,9,100,193992.0,28,9,91
3228,Bewitched,USA,62252415.0,Comedy,2005,Nicole Kidman,102,PG-13,Rotten,24,186,215412.0,48,45,141
3229,In Her Shoes,USA,32880591.0,Comedy,2005,Toni Collette,130,PG-13,Certified Fresh,75,164,390846.0,46,123,41
3230,Feast,USA,54556.0,Action,2005,Navi Rawat,95,R,Rotten,57,54,20748.0,12,31,23
3231,Alone in the Dark,Canada,5178569.0,Action,2005,Christian Slater,99,R,Rotten,1,123,57770.0,29,1,122
3232,The Notorious Bettie Page,USA,1410778.0,Biography,2005,Gretchen Mol,100,R,Rotten,56,133,50088.0,48,75,58
3233,Prime,USA,22827153.0,Comedy,2005,Uma Thurman,105,PG-13,Rotten,50,117,91794.0,33,58,59
3234,An Unfinished Life,USA,8586392.0,Adventure,2005,Jennifer Lopez,108,PG-13,Rotten,52,142,60881.0,38,74,68
3235,Unleashed,France,24520892.0,Action,2005,Jet Li,103,R,Fresh,65,133,92668.0,35,87,46
3236,Unleashed,France,24520892.0,Action,2005,Jet Li,103,NR,Fresh,75,8,283.0,3,6,2
3237,The Interpreter,UK,72708161.0,Crime,2005,Nicole Kidman,128,PG-13,Rotten,57,194,79238.0,46,110,84
3238,Are We There Yet?,USA,82674398.0,Adventure,2005,Ice Cube,95,PG,Rotten,12,116,402058.0,35,14,102
3239,Stealth,USA,32116746.0,Action,2005,Josh Lucas,121,PG-13,Rotten,12,141,76675.0,34,17,124
3240,The Greatest Game Ever Played,USA,15331289.0,Drama,2005,Shia LaBeouf,120,PG,Fresh,63,112,62548.0,30,70,42
3241,Kicking & Screaming,USA,52580895.0,Comedy,2005,Will Ferrell,95,PG,Rotten,40,141,70215.0,37,57,84
3242,The Ballad of Jack and Rose,USA,712294.0,Drama,2005,Daniel Day-Lewis,100,R,Rotten,47,115,8330.0,38,54,61
3243,The Quiet,USA,381186.0,Crime,2005,Camilla Belle,96,R,Rotten,21,94,24763.0,28,20,74
3244,London,UK,12667.0,Drama,2005,Jessica Biel,92,R,Rotten,14,36,89209.0,16,5,31
3245,Assault on Precinct 13,France,19976073.0,Action,2005,Ethan Hawke,109,R,Certified Fresh,98,42,24609.0,5,41,1
3246,Assault on Precinct 13,France,19976073.0,Action,2005,Ethan Hawke,109,R,Rotten,59,165,94474.0,40,98,67
3247,Romance & Cigarettes,USA,540085.0,Comedy,2005,James Gandolfini,105,R,Rotten,54,59,9736.0,25,32,27
3248,Where the Truth Lies,Canada,871527.0,Crime,2005,Kevin Bacon,107,NC17,Rotten,41,101,28088.0,33,41,60
3249,Guess Who,USA,68915888.0,Comedy,2005,Ashton Kutcher,105,PG-13,Rotten,42,151,269572.0,39,63,88
3250,BloodRayne,Germany,2405420.0,Action,2005,Kristanna Loken,95,R,Rotten,4,54,135971.0,15,2,52
3251,Boogeyman,USA,46752382.0,Drama,2005,Barry Watson,89,R,Rotten,13,89,261583.0,15,12,77
3252,Because of Winn-Dixie,USA,32645546.0,Comedy,2005,AnnaSophia Robb,106,PG,Rotten,55,121,42139.0,33,66,55
3253,Pretty Persuasion,USA,305688.0,Comedy,2005,Evan Rachel Wood,100,R,Rotten,32,77,9634.0,29,25,52
3254,The Great Raid,USA,10166502.0,Action,2005,Benjamin Bratt,132,R,Rotten,37,121,16813.0,31,45,76
3255,Must Love Dogs,USA,43894863.0,Comedy,2005,Diane Lane,98,PG-13,Rotten,36,149,197834.0,36,54,95
3256,Cry_Wolf,USA,10047674.0,Drama,2005,Julian Morris,90,PG-13,Rotten,24,46,69882.0,12,11,35
3257,The Protector,Thailand,11905519.0,Action,2005,Tony Jaa,83,R,Rotten,20,5,6884.0,0,1,4
3258,Bad News Bears,USA,32868349.0,Comedy,2005,Billy Bob Thornton,113,PG-13,Rotten,48,161,76676.0,46,78,83
3259,Transamerica,USA,9015303.0,Adventure,2005,Felicity Huffman,103,R,Certified Fresh,77,139,68039.0,40,107,32
3260,Beauty Shop,USA,36351350.0,Comedy,2005,Queen Latifah,105,PG-13,Rotten,38,117,65149.0,32,44,73
3261,Adam's Apples,Denmark,1305.0,Comedy,2005,Ulrich Thomsen,94,R,Fresh,70,37,8526.0,11,26,11
3262,Rebound,USA,16808336.0,Comedy,2005,Martin Lawrence,86,PG,Rotten,14,91,52384.0,33,13,78
3263,Two for the Money,USA,22862049.0,Drama,2005,Matthew McConaughey,122,R,Rotten,22,109,85507.0,31,24,85
3264,Supercross,USA,3101301.0,Action,2005,Steve Howey,80,PG-13,Rotten,5,74,47223.0,21,4,70
3265,The Perfect Man,USA,16247775.0,Comedy,2005,Hilary Duff,100,PG,Rotten,6,129,281756.0,39,8,121
3266,Racing Stripes,USA,49772522.0,Adventure,2005,Frankie Muniz,102,PG,Rotten,35,99,60165.0,30,35,64
3267,Venom,USA,881745.0,Horror,2005,Agnes Bruckner,87,R,Rotten,43,7,3071.0,1,3,4
3268,Venom,USA,881745.0,Horror,2005,Agnes Bruckner,87,R,Rotten,11,62,17631.0,22,7,55
3269,Venom,USA,881745.0,Horror,2005,Agnes Bruckner,87,PG-13,Rotten,29,334,39234.0,40,96,238
3270,Angel-A,France,202200.0,Comedy,2005,Rie Rasmussen,91,R,Rotten,45,88,95445.0,35,40,48
3271,Junebug,USA,2678691.0,Comedy,2005,Embeth Davidtz,106,R,Certified Fresh,87,135,46856.0,35,117,18
3272,The Weather Man,USA,12482775.0,Comedy,2005,Nicolas Cage,102,R,Rotten,59,136,213956.0,37,80,56
3273,Manderlay,Denmark,78378.0,Drama,2005,Bryce Dallas Howard,139,NR,Rotten,50,104,16523.0,30,52,52
3274,Thumbsucker,USA,1325073.0,Comedy,2005,Lou Taylor Pucci,96,R,Fresh,71,118,57540.0,32,84,34
3275,Happy Endings,USA,1311633.0,Comedy,2005,Lisa Kudrow,128,R,Rotten,55,108,9112.0,36,59,49
3276,A Sound of Thunder,Czech Republic,1891821.0,Action,2005,Edward Burns,102,PG-13,Rotten,6,99,43543.0,26,6,93
3277,White Noise,UK,56386759.0,Drama,2005,Michael Keaton,101,PG-13,Rotten,7,148,188262.0,39,11,137
3278,Breakfast on Pluto,Ireland,828699.0,Comedy,2005,Cillian Murphy,128,R,Rotten,57,120,85983.0,33,68,52
3279,Black,India,733094.0,Drama,2005,Amitabh Bachchan,122,G,Fresh,67,6,8305.0,1,4,2
3280,Dominion: Prequel to the Exorcist,USA,251495.0,Drama,2005,Stellan Skarsgård,117,R,Rotten,30,46,17634.0,16,14,32
3281,Little Manhattan,USA,384924.0,Comedy,2005,Josh Hutcherson,84,PG,Fresh,77,30,22746.0,10,23,7
3282,Shopgirl,USA,10281585.0,Drama,2005,Steve Martin,106,R,Fresh,60,153,68078.0,41,92,61
3283,La mujer de mi hermano,Argentina,2804642.0,Drama,2005,Bárbara Mori,100,R,Rotten,20,40,22418.0,24,8,32
3284,The Upside of Anger,USA,18761993.0,Comedy,2005,Joan Allen,100,R,Certified Fresh,74,183,29409.0,43,136,47
3285,An American Haunting,UK,16298046.0,Horror,2005,Donald Sutherland,83,PG-13,Rotten,13,69,89096.0,20,9,60
3286,Me and You and Everyone We Know,USA,3885134.0,Comedy,2005,John Hawkes,91,R,Certified Fresh,82,118,46660.0,40,97,21
3287,Tamara,USA,167723.0,Horror,2005,Jenna Dewan Tatum,98,R,Rotten,32,28,92213.0,9,9,19
3288,Lovewrecked,USA,478070.0,Adventure,2005,Amanda Bynes,87,PG,Rotten,17,6,,0,1,5
3289,Dreamer: Inspired by a True Story,USA,32701088.0,Drama,2005,Kurt Russell,106,PG,Fresh,64,117,90715.0,33,75,42
3290,The White Countess,UK,1666262.0,Drama,2005,Ralph Fiennes,135,PG-13,Rotten,49,89,20229.0,30,44,45
3291,Last Days,USA,454711.0,Biography,2005,Michael Pitt,97,R,Rotten,57,120,22901.0,40,69,51
3292,Asylum,UK,374903.0,Drama,2005,Natasha Richardson,99,PG,Fresh,64,11,294.0,2,7,4
3293,Asylum,UK,374903.0,Drama,2005,Natasha Richardson,99,R,Rotten,36,90,11434.0,27,32,58
3294,Valiant,UK,19447478.0,Animation,2005,Ewan McGregor,76,G,Rotten,32,114,37261.0,31,36,78
3295,The Chumscrubber,USA,49526.0,Comedy,2005,Jamie Bell,108,R,Rotten,37,60,39522.0,11,22,38
3296,Roll Bounce,USA,17378977.0,Comedy,2005,Shad Moss,112,PG-13,Fresh,65,91,56440.0,31,59,32
3297,The Matador,Ireland,12594698.0,Comedy,2005,Pierce Brosnan,96,R,Certified Fresh,75,154,73691.0,40,115,39
3298,The Matador,Ireland,12594698.0,Comedy,2005,Pierce Brosnan,96,NR,Fresh,73,15,205.0,7,11,4
3299,13 Tzameti,France,121390.0,Crime,2005,George Babluani,93,NR,Certified Fresh,84,67,9301.0,26,56,11
3300,Man-Thing,USA,143615.0,Action,2005,Jack Thompson,105,R,Rotten,17,6,6489.0,0,1,5
3301,Winter Passing,USA,101228.0,Comedy,2005,Ed Harris,100,R,Rotten,40,52,81844.0,21,21,31
3302,Shadowboxer,USA,370627.0,Action,2005,Cuba Gooding Jr.,93,R,Rotten,19,57,65041.0,24,11,46
3303,Paradise Now,Palestine,1452402.0,Crime,2005,Kais Nashif,90,PG-13,Certified Fresh,89,102,27379.0,34,91,11
3304,Dirty Love,USA,58116.0,Comedy,2005,Jenny McCarthy,91,R,Rotten,7,29,13715.0,12,2,27
3305,The Death of Mr. Lazarescu,Romania,79943.0,Drama,2005,Doru Ana,153,R,Certified Fresh,93,75,4917.0,27,70,5
3306,The Prestige,USA,53089891.0,Drama,2006,Christian Bale,130,PG-13,Certified Fresh,76,197,550735.0,48,149,48
3307,The Departed,USA,132384315.0,Crime,2006,Leonardo DiCaprio,151,R,Certified Fresh,91,277,737217.0,59,251,26
3308,Pan's Labyrinth,Spain,37634615.0,Drama,2006,Ivana Baquero,118,R,Certified Fresh,95,232,636214.0,52,220,12
3309,300,USA,210614939.0,Action,2006,Gerard Butler,117,R,Fresh,60,231,1434714.0,50,139,92
3310,Pirates of the Caribbean: Dead Man's Chest,USA,423315812.0,Action,2006,Johnny Depp,151,PG-13,Rotten,53,225,1847651.0,49,119,106
3311,The Fountain,USA,10144010.0,Drama,2006,Hugh Jackman,96,PG-13,Rotten,52,204,261864.0,52,106,98
3312,Children of Men,USA,35552383.0,Drama,2006,Julianne Moore,109,R,Certified Fresh,92,247,530774.0,53,227,20
3313,Casino Royale,UK,167445960.0,Action,2006,Daniel Craig,144,G,Rotten,26,38,33148.0,8,10,28
3314,Casino Royale,UK,167445960.0,Action,2006,Daniel Craig,144,PG-13,Certified Fresh,95,255,703146.0,57,241,14
3315,The Devil Wears Prada,USA,124740460.0,Comedy,2006,Anne Hathaway,109,PG-13,Certified Fresh,75,193,571693.0,49,145,48
3316,The Lives of Others,Germany,11286112.0,Drama,2006,Ulrich Mühe,137,R,Certified Fresh,93,160,121571.0,54,148,12
3317,Cars,USA,244082982.0,Animation,2006,Owen Wilson,117,G,Certified Fresh,75,200,877830.0,48,149,51
3318,Idiocracy,USA,438653.0,Adventure,2006,Luke Wilson,84,R,Fresh,76,46,64867.0,9,35,11
3319,The Pursuit of Happyness,USA,163566459.0,Biography,2006,Will Smith,117,PG-13,Fresh,67,175,563231.0,48,117,58
3320,Little Miss Sunshine,USA,59891098.0,Comedy,2006,Steve Carell,101,R,Certified Fresh,91,214,426942.0,55,194,20
3321,Half Nelson,USA,2694973.0,Drama,2006,Ryan Gosling,106,R,Certified Fresh,90,157,56525.0,43,142,15
3322,The Hills Have Eyes,USA,41778863.0,Horror,2006,Ted Levine,107,R,Fresh,67,24,51939.0,2,16,8
3323,The Hills Have Eyes,USA,41778863.0,Horror,2006,Ted Levine,107,R,Rotten,52,141,392504.0,35,73,68
3324,The Holiday,USA,63224849.0,Comedy,2006,Kate Winslet,138,PG-13,Rotten,49,154,507513.0,41,75,79
3325,She's the Man,USA,2339735.0,Comedy,2006,Amanda Bynes,105,PG-13,Rotten,44,112,607559.0,35,49,63
3326,The Fast and the Furious: Tokyo Drift,USA,62514415.0,Action,2006,Lucas Black,104,PG-13,Rotten,38,136,535861.0,40,51,85
3327,The Da Vinci Code,USA,217536138.0,Mystery,2006,Tom Hanks,149,PG-13,Rotten,25,228,761284.0,49,57,171
3328,Marie Antoinette,USA,15962471.0,Biography,2006,Kirsten Dunst,123,PG-13,Rotten,56,212,262438.0,51,119,93
3329,The Fall,USA,2280348.0,Adventure,2006,Lee Pace,117,R,Fresh,61,108,103842.0,33,66,42
3330,A Good Year,USA,7458269.0,Comedy,2006,Russell Crowe,117,PG-13,Rotten,25,134,89454.0,43,34,100
3331,Inside Man,USA,88513495.0,Crime,2006,Denzel Washington,129,R,Certified Fresh,86,203,351339.0,49,175,28
3332,Babel,France,34302837.0,Drama,2006,Brad Pitt,143,R,Fresh,69,199,377192.0,51,137,62
3333,Saw III,USA,80238724.0,Horror,2006,Tobin Bell,108,R,Rotten,29,91,560755.0,24,26,65
3334,The Texas Chainsaw Massacre: The Beginning,USA,39517763.0,Horror,2006,Jordana Brewster,91,R,Rotten,13,85,491617.0,20,11,74
3335,Smokin' Aces,UK,35662731.0,Action,2006,Jeremy Piven,109,R,Rotten,30,158,338124.0,42,48,110
3336,The Illusionist,USA,39868642.0,Drama,2006,Edward Norton,110,PG-13,Certified Fresh,73,191,417138.0,50,140,51
3337,Rocky Balboa,USA,70270943.0,Drama,2006,Sylvester Stallone,102,PG,Certified Fresh,77,180,515230.0,45,138,42
3338,Click,USA,137355633.0,Comedy,2006,Adam Sandler,107,PG-13,Rotten,33,170,874657.0,43,56,114
3339,The Break-Up,USA,118703275.0,Comedy,2006,Jennifer Aniston,106,PG-13,Rotten,34,191,450300.0,47,65,126
3340,Deja Vu,USA,64038616.0,Action,2006,Denzel Washington,126,PG-13,Fresh,65,20,4075.0,6,13,7
3341,Grandma's Boy,USA,6088249.0,Comedy,2006,Allen Covert,94,R,Rotten,16,63,226207.0,18,10,53
3342,Step Up,USA,65328121.0,Crime,2006,Channing Tatum,104,PG-13,Rotten,20,105,615661.0,34,21,84
3343,Miami Vice,USA,63450470.0,Action,2006,Colin Farrell,134,R,Rotten,46,221,360219.0,49,102,119
3344,Superman Returns,USA,200081192.0,Action,2006,Brandon Routh,154,PG-13,Certified Fresh,75,263,516925.0,52,197,66
3345,John Tucker Must Die,USA,41011711.0,Comedy,2006,Jesse Metcalfe,89,PG-13,Rotten,28,94,550885.0,32,26,68
3346,Talladega Nights: The Ballad of Ricky Bobby,USA,148213377.0,Action,2006,Will Ferrell,108,PG-13,Certified Fresh,71,186,554366.0,47,132,54
3347,Mission: Impossible III,USA,134029801.0,Action,2006,Tom Cruise,126,PG-13,Fresh,70,221,508783.0,51,155,66
3348,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,USA,128505958.0,Comedy,2006,Sacha Baron Cohen,84,R,Certified Fresh,91,219,1204572.0,50,199,20
3349,This Is England,UK,327919.0,Crime,2006,Thomas Turgoose,101,NR,Certified Fresh,93,92,54746.0,33,86,6
3350,Lucky Number Slevin,Germany,22494487.0,Crime,2006,Josh Hartnett,110,R,Rotten,51,154,336771.0,46,79,75
3351,Night at the Museum,USA,250863268.0,Adventure,2006,Ben Stiller,108,PG,Rotten,42,135,723930.0,37,57,78
3352,Monster House,USA,73661010.0,Animation,2006,Mitchel Musso,91,PG,Certified Fresh,75,161,199528.0,42,120,41
3353,The Covenant,USA,23292105.0,Action,2006,Steven Strait,97,PG-13,Rotten,4,73,399893.0,23,3,70
3354,Poseidon,USA,60674817.0,Action,2006,Richard Dreyfuss,98,PG-13,Rotten,33,201,342047.0,47,66,135
3355,Dreamgirls,USA,103365956.0,Drama,2006,Beyoncé Knowles,130,PG-13,Certified Fresh,78,207,388067.0,55,162,45
3356,The Host,South Korea,2201923.0,Action,2006,Kang-ho Song,120,R,Certified Fresh,93,154,177929.0,43,143,11
3357,The Host,South Korea,2201923.0,Action,2006,Kang-ho Song,120,PG-13,Rotten,9,128,53658.0,33,12,116
3358,The Host,USA,26627201.0,Action,2013,Saoirse Ronan,125,R,Certified Fresh,93,154,177929.0,43,143,11
3359,The Host,USA,26627201.0,Action,2013,Saoirse Ronan,125,PG-13,Rotten,9,128,53658.0,33,12,116
3360,Accepted,USA,36323505.0,Comedy,2006,Justin Long,93,PG-13,Rotten,37,114,360654.0,32,42,72
3361,Black Snake Moan,USA,9396870.0,Drama,2006,Christina Ricci,116,R,Fresh,66,162,413531.0,47,107,55
3362,Basic Instinct 2,UK,5971336.0,Drama,2006,Sharon Stone,114,R,Rotten,7,153,89113.0,42,10,143
3363,Little Children,USA,5463019.0,Drama,2006,Kate Winslet,136,R,Certified Fresh,80,161,95435.0,48,128,33
3364,RV,UK,71726025.0,Adventure,2006,Robin Williams,99,PG,Rotten,23,122,306137.0,36,28,94
3365,The Good Shepherd,USA,59952835.0,Drama,2006,Matt Damon,167,R,Rotten,54,169,182215.0,49,92,77
3366,We Are Marshall,USA,43545364.0,Drama,2006,Matthew McConaughey,131,PG,Rotten,48,124,202762.0,34,60,64
3367,Eragon,USA,75030163.0,Action,2006,Ed Speleers,104,PG,Rotten,16,125,519365.0,33,20,105
3368,A Scanner Darkly,USA,5501616.0,Animation,2006,Keanu Reeves,100,R,Fresh,67,184,140027.0,46,124,60
3369,Black Book,Netherlands,4398392.0,Drama,2006,Carice van Houten,145,R,Certified Fresh,75,155,37460.0,44,117,38
3370,Lady in the Water,USA,42285169.0,Drama,2006,Paul Giamatti,110,PG-13,Rotten,25,212,419547.0,49,53,159
3371,Tenacious D in The Pick of Destiny,USA,8319186.0,Adventure,2006,Jack Black,93,R,Rotten,53,123,436401.0,41,65,58
3372,Letters from Iwo Jima,USA,13756082.0,Drama,2006,Ken Watanabe,141,R,Certified Fresh,91,201,341026.0,51,183,18
3373,Crank,USA,27829874.0,Action,2006,Jason Statham,88,R,Fresh,61,93,442840.0,21,57,36
3374,Stranger Than Fiction,USA,40137776.0,Comedy,2006,Will Ferrell,113,PG-13,Certified Fresh,72,174,401878.0,47,126,48
3375,World Trade Center,USA,70278893.0,Drama,2006,Nicolas Cage,129,PG-13,Fresh,67,232,363552.0,52,156,76
3376,Happy Feet,USA,198000317.0,Animation,2006,Elijah Wood,108,PG,Certified Fresh,76,166,617295.0,45,126,40
3377,Eight Below,USA,81612565.0,Adventure,2006,Paul Walker,120,PG,Certified Fresh,72,152,374295.0,42,110,42
3378,The Lake House,USA,52330111.0,Drama,2006,Keanu Reeves,99,PG,Rotten,36,154,429887.0,47,55,99
3379,Over the Hedge,USA,155019340.0,Animation,2006,Bruce Willis,83,PG,Certified Fresh,75,170,543658.0,44,127,43
3380,The Last King of Scotland,UK,17605861.0,Biography,2006,James McAvoy,123,R,Certified Fresh,87,184,257983.0,51,160,24
3381,Underworld: Evolution,USA,62318875.0,Action,2006,Kate Beckinsale,106,R,Rotten,17,103,567150.0,23,18,85
3382,Flushed Away,UK,64665672.0,Animation,2006,Hugh Jackman,85,PG,Certified Fresh,73,137,249687.0,43,100,37
3383,United 93,USA,31567134.0,Drama,2006,David Alan Basche,111,R,Certified Fresh,90,210,129248.0,48,189,21
3384,Ultraviolet,USA,18500966.0,Action,2006,Milla Jovovich,88,PG-13,Rotten,8,83,279966.0,22,7,76
3385,Rescue Dawn,USA,5490423.0,Adventure,2006,Christian Bale,120,PG-13,Certified Fresh,90,163,125718.0,51,146,17
3386,Cashback,UK,24942.0,Comedy,2006,Sean Biggerstaff,102,R,Rotten,48,52,51269.0,20,25,27
3387,Nacho Libre,Germany,80197993.0,Comedy,2006,Jack Black,92,PG,Rotten,40,164,417196.0,38,65,99
3388,Notes on a Scandal,UK,17508670.0,Crime,2006,Cate Blanchett,92,R,Certified Fresh,87,174,77748.0,47,152,22
3389,The Queen,UK,56441711.0,Biography,2006,Helen Mirren,103,PG-13,Certified Fresh,96,197,175549.0,51,190,7
3390,The Queen,UK,56441711.0,Biography,2006,Helen Mirren,103,NR,Fresh,95,19,22.0,5,18,1
3391,Aquamarine,USA,18595716.0,Comedy,2006,Emma Roberts,100,PG,Rotten,51,88,296529.0,32,45,43
3392,Paprika,Japan,881302.0,Animation,2006,Megumi Hayashibara,90,R,Certified Fresh,84,89,28.0,28,75,14
3393,The Wicker Man,USA,23643531.0,Horror,2006,Nicolas Cage,102,R,Certified Fresh,88,52,43147.0,9,46,6
3394,The Wicker Man,USA,23643531.0,Horror,2006,Nicolas Cage,102,PG-13,Rotten,15,107,88555.0,18,16,91
3395,The Marine,USA,18843314.0,Action,2006,John Cena,92,PG-13,Rotten,20,46,288969.0,15,9,37
3396,Beerfest,USA,19185184.0,Comedy,2006,Jay Chandrasekhar,110,R,Rotten,40,107,198817.0,32,43,64
3397,The Omen,USA,54607383.0,Horror,2006,Liev Schreiber,110,R,Certified Fresh,85,48,125877.0,6,41,7
3398,The Omen,USA,54607383.0,Horror,2006,Liev Schreiber,110,R,Rotten,26,167,340345.0,41,44,123
3399,Bug,USA,7006708.0,Drama,2006,Ashley Judd,102,PG,Rotten,29,7,1995.0,0,2,5
3400,Bug,USA,7006708.0,Drama,2006,Ashley Judd,102,R,Fresh,61,132,356665.0,43,81,51
3401,Just My Luck,USA,17324744.0,Comedy,2006,Lindsay Lohan,100,PG-13,Rotten,14,111,353718.0,36,15,96
3402,The Benchwarmers,USA,57651794.0,Action,2006,David Spade,80,PG-13,Rotten,11,70,421903.0,16,8,62
3403,Scary Movie 4,USA,90710620.0,Comedy,2006,Anna Faris,83,PG-13,Rotten,35,127,562290.0,28,45,82
3404,Failure to Launch,USA,88715192.0,Comedy,2006,Matthew McConaughey,97,PG-13,Rotten,24,150,438380.0,41,36,114
3405,Scoop,UK,10525717.0,Comedy,2006,Scarlett Johansson,96,PG-13,Rotten,41,150,70180.0,41,61,89
3406,DOA: Dead or Alive,USA,480314.0,Action,2006,Jaime Pressly,87,PG-13,Rotten,33,45,472662.0,14,15,30
3407,Volver,Spain,12899867.0,Comedy,2006,Penélope Cruz,121,R,Certified Fresh,91,169,71972.0,52,154,15
3408,When a Stranger Calls,USA,47860214.0,Horror,2006,Camilla Belle,87,R,Rotten,38,16,32187.0,2,6,10
3409,When a Stranger Calls,USA,47860214.0,Horror,2006,Camilla Belle,87,PG-13,Rotten,9,93,477400.0,18,8,85
3410,The Pink Panther,USA,82226474.0,Adventure,2006,Steve Martin,93,NR,Fresh,90,31,57463.0,1,28,3
3411,The Pink Panther,USA,82226474.0,Adventure,2006,Steve Martin,93,PG,Rotten,21,141,516640.0,38,30,111
3412,Peaceful Warrior,USA,3960414.0,Drama,2006,Scott Mechlowicz,100,PG-13,Rotten,25,72,43035.0,26,18,54
3413,Wristcutters: A Love Story,USA,316996.0,Comedy,2006,Patrick Fugit,88,R,Fresh,67,92,32453.0,31,62,30
3414,Zoom,USA,11631245.0,Action,2006,Tim Allen,100,PG,Rotten,3,66,11327.0,19,2,64
3415,Severance,UK,136432.0,Comedy,2006,Danny Dyer,96,R,Fresh,66,91,136069.0,34,60,31
3416,Charlotte's Web,USA,82985708.0,Comedy,2006,Dakota Fanning,97,G,Fresh,76,21,227161.0,1,16,5
3417,Charlotte's Web,USA,82985708.0,Comedy,2006,Dakota Fanning,97,G,Certified Fresh,79,146,379949.0,45,115,31
3418,Penelope,UK,10011274.0,Comedy,2006,Christina Ricci,104,PG-13,Rotten,54,127,157007.0,34,68,59
3419,All the King's Men,Germany,7221458.0,Drama,2006,Sean Penn,128,PG,Fresh,97,35,4844.0,8,34,1
3420,Date Movie,USA,48548426.0,Comedy,2006,Alyson Hannigan,83,PG-13,Rotten,7,87,513821.0,19,6,81
3421,ATL,USA,21160089.0,Comedy,2006,T.I.,105,PG-13,Fresh,61,85,117114.0,32,52,33
3422,Clerks II,USA,24138847.0,Comedy,2006,Brian O'Halloran,97,R,Fresh,63,162,285761.0,40,102,60
3423,Catch and Release,USA,15269668.0,Comedy,2006,Jennifer Garner,112,PG-13,Rotten,22,133,206144.0,38,29,104
3424,Candy,Australia,44720.0,Drama,2006,Heath Ledger,108,R,Rotten,47,74,25377.0,29,35,39
3425,Southland Tales,France,275380.0,Comedy,2006,Dwayne Johnson,145,R,Rotten,38,98,27009.0,30,37,61
