id,name,country,gross,genre,year,star,runtime,rating,tomatometer_status,tomatometer_rating,tomatometer_count,audience_count,audience_top_critics_count,audience_fresh_critics_count,audience_rotten_critics_count
3050,Raising Helen,USA,37486138.0,Comedy,2004,Kate Hudson,119,PG-13,Rotten,25,132,137297.0,38,33,99
935,Stop! Or My Mom Will Shoot,USA,28411210.0,Action,1992,Sylvester Stallone,87,PG-13,Rotten,8,26,52906.0,7,2,24
3185,Doom,UK,28031250.0,Action,2005,Karl Urban,105,R,Rotten,19,135,333510.0,31,25,110
3726,Easy Virtue,UK,2656324.0,Comedy,2008,Jessica Biel,97,PG-13,Rotten,52,125,29378.0,40,65,60
4075,Mystery Team,USA,77126.0,Comedy,2009,Donald Glover,97,R,Rotten,58,19,5160.0,7,11,8
336,Night of the Demons,USA,3109904.0,Comedy,1988,Cathy Podewell,90,R,Rotten,40,10,12758.0,0,4,6
3768,The Duchess,UK,13823741.0,Biography,2008,Keira Knightley,110,PG-13,Fresh,62,169,68874.0,45,104,65
1502,The Hunchback of Notre Dame,USA,100138851.0,Animation,1996,Demi Moore,91,PG,Fresh,91,23,2951.0,3,21,2
2027,Fight Club,USA,37030102.0,Drama,1999,Brad Pitt,139,R,Certified Fresh,79,170,1092514.0,39,134,36
4010,Fighting,USA,23036320.0,Action,2009,Channing Tatum,105,PG-13,Rotten,40,129,765956.0,35,51,78
5251,Underworld: Blood Wars,USA,30348260.0,Action,2016,Kate Beckinsale,91,R,Rotten,19,94,22076.0,15,18,76
305,Halloween 4: The Return of Michael Myers,USA,17768757.0,Horror,1988,Donald Pleasence,88,R,Rotten,29,28,69072.0,5,8,20
4934,Big Eyes,USA,14479776.0,Biography,2014,Amy Adams,106,PG-13,Fresh,72,185,32532.0,41,133,52
4067,The Good Guy,USA,100503.0,Comedy,2009,Alexis Bledel,100,R,Rotten,35,26,2501.0,12,9,17
4859,Interstellar,USA,188020017.0,Adventure,2014,Matthew McConaughey,169,PG-13,Certified Fresh,72,350,174493.0,58,252,98
2525,Impostor,USA,6114237.0,Drama,2001,Shane Brolly,95,R,Rotten,22,93,7368.0,29,20,73
4058,Defendor,Canada,44462.0,Comedy,2009,Woody Harrelson,101,R,Fresh,73,22,14358.0,8,16,6
2513,Crazy/Beautiful,USA,16929123.0,Drama,2001,Kirsten Dunst,99,PG-13,Fresh,63,99,64413.0,30,62,37
4699,Grown Ups 2,USA,133668525.0,Comedy,2013,Adam Sandler,101,PG-13,Rotten,7,112,180859.0,30,8,104
288,Cocktail,UK,1027121.0,Comedy,2012,Saif Ali Khan,146,NR,Fresh,60,5,3383.0,1,3,2
3673,Reservation Road,USA,121994.0,Crime,2007,Joaquin Phoenix,102,R,Rotten,38,112,14562.0,36,42,70
1577,Jane Eyre,France,5200600.0,Drama,1996,William Hurt,112,PG-13,Certified Fresh,84,164,33275.0,44,138,26
1679,Gattaca,USA,12339633.0,Drama,1997,Ethan Hawke,106,PG-13,Certified Fresh,83,58,208586.0,13,48,10
3057,Night Watch,Russia,1487477.0,Action,2004,Konstantin Khabenskiy,114,R,Fresh,60,132,102347.0,38,79,53
491,K-9,USA,43247647.0,Action,1989,Jim Belushi,101,PG-13,Rotten,22,9,53102.0,1,2,7
4929,Foxcatcher,USA,12096300.0,Biography,2014,Steve Carell,134,R,Certified Fresh,88,244,57295.0,56,214,30
1912,I Still Know What You Did Last Summer,USA,40002112.0,Horror,1998,Jennifer Love Hewitt,100,R,Rotten,7,56,371333.0,13,4,52
512,The Package,USA,10647219.0,Action,1989,Gene Hackman,108,R,Fresh,64,14,4248.0,2,9,5
4829,Tracks,Australia,508806.0,Adventure,2013,Mia Wasikowska,112,NR,Rotten,43,7,,3,3,4
2110,Analyze This,USA,106885658.0,Comedy,1999,Robert De Niro,103,R,Fresh,70,105,224563.0,24,73,32
423,Pet Sematary,USA,57469179.0,Horror,1989,Dale Midkiff,103,R,Rotten,57,261,3062.0,30,149,112
4938,"As Above, So Below",USA,21197315.0,Horror,2014,Perdita Weeks,93,R,Rotten,26,77,22217.0,14,20,57
4634,Parental Guidance,USA,77267296.0,Comedy,2012,Billy Crystal,105,PG,Rotten,17,92,61569.0,25,16,76
21,The Texas Chainsaw Massacre 2,USA,8025872.0,Comedy,1986,Dennis Hopper,89,R,Rotten,48,31,50688.0,3,15,16
4484,Prometheus,USA,126477084.0,Adventure,2012,Noomi Rapace,124,R,Certified Fresh,73,300,262879.0,56,220,80
2031,American Pie,USA,102561004.0,Comedy,1999,Jason Biggs,95,R,Fresh,61,128,33781574.0,30,78,50
4141,When in Rome,USA,32669555.0,Comedy,2010,Kristen Bell,91,PG-13,Rotten,16,111,157961.0,31,18,93
1194,Maverick,USA,101631272.0,Action,1994,Mel Gibson,127,PG-13,Fresh,66,53,160955.0,15,35,18
1536,D3: The Mighty Ducks,USA,22936273.0,Action,1996,Emilio Estevez,104,PG,Rotten,20,15,175024.0,4,3,12
1971,Black Dog,USA,12829351.0,Action,1998,Patrick Swayze,89,PG-13,Rotten,10,20,21041.0,3,2,18
2088,Lake Placid,USA,31770414.0,Action,1999,Bridget Fonda,82,R,Rotten,46,93,125787.0,24,43,50
4360,The Mechanic,USA,29121498.0,Action,2011,Jason Statham,93,R,Rotten,53,162,57736.0,40,86,76
1138,Son of the Pink Panther,Italy,2457574.0,Comedy,1993,Roberto Benigni,93,PG,Rotten,6,34,5277.0,10,2,32
3733,Valkyrie,USA,83077833.0,Drama,2008,Tom Cruise,121,PG-13,Fresh,62,196,239365.0,48,122,74
1648,Caught,USA,315752.0,Drama,1996,Edward James Olmos,110,NR,Fresh,67,6,90.0,4,4,2
2727,City by the Sea,USA,22433915.0,Crime,2002,Robert De Niro,108,R,Rotten,47,144,16052.0,37,68,76
4355,Your Highness,USA,21596445.0,Adventure,2011,Danny McBride,102,R,Rotten,27,179,54239.0,41,49,130
1809,Love Jones,USA,12514138.0,Drama,1997,Larenz Tate,104,R,Fresh,67,15,25700.0,5,10,5
904,El Mariachi,USA,2040920.0,Action,1992,Carlos Gallardo,81,R,Fresh,93,28,54713.0,7,26,2
3240,The Greatest Game Ever Played,USA,15331289.0,Drama,2005,Shia LaBeouf,120,PG,Fresh,63,112,62548.0,30,70,42
1804,Gone Fishin',USA,19736932.0,Comedy,1997,Joe Pesci,94,PG,Rotten,4,27,17156.0,10,1,26
4659,At Any Price,USA,379791.0,Drama,2012,Dennis Quaid,105,R,Rotten,51,102,4989.0,34,52,50
2852,Seabiscuit,USA,120277854.0,Drama,2003,Tobey Maguire,140,PG-13,Certified Fresh,77,203,118368.0,48,157,46
4888,The Hunger Games: Mockingjay - Part 1,USA,337135885.0,Action,2014,Jennifer Lawrence,123,PG-13,Fresh,69,288,246722.0,55,198,90
3274,Thumbsucker,USA,1325073.0,Comedy,2005,Lou Taylor Pucci,96,R,Fresh,71,118,57540.0,32,84,34
